SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 14.6799, 1462, 0.0338, 1.2104, -0.2437, 161.8667, 315.0348, -12.4523, 13.2836, 25.9701, 9.3333, -129.2113, 6.5890, -132.2712, -0.2207, -0.3423, 0.8347, -0.3705, -0.0810, 0.4407, -0.8717, 1005.3300, 0.0000, 0.0000, 0.0000
1, 14.6899, 1463, 0.1089, 1.6084, -0.8302, 163.3421, 285.8272, 83.6276, 8.5075, 26.7164, 7.1667, -127.5733, 5.1061, -134.9664, -0.2059, -0.3251, 0.8355, -0.3923, 0.0199, 0.8189, -1.4375, 1005.3300, 0.0000, 0.0000, 0.0000
2, 14.3999, 1440, -2.8471, 3.2040, 1.8060, -599.9453, 99.2956, -463.1331, -9.7015, -28.6567, -10.5000, 64.8973, -41.0299, 78.5458, -0.4928, 0.5762, 0.0892, 0.6459, -2.1906, 3.8871, 2.1261, 1003.6200, 0.0000, 0.0000, 0.0000
2, 14.4099, 1441, -1.5713, 3.3834, 1.9230, -612.0325, 115.2224, -366.8027, -8.2090, -25.3731, -13.5000, 59.5307, -36.9236, 77.3658, -0.5445, 0.5394, 0.0797, 0.6373, -0.9706, 4.0724, 2.3284, 1003.6200, 0.0000, 0.0000, 0.0000
2, 14.4199, 1442, -0.8410, 3.4030, 1.5351, -584.9366, 120.6054, -249.1713, -5.9701, -23.4328, -16.5000, 53.9791, -33.8112, 76.6119, -0.5872, 0.5014, 0.0658, 0.6320, -0.2846, 4.0750, 2.0237, 1003.6200, 0.0000, 0.0000, 0.0000
1, 14.7000, 1464, 0.0330, 1.5969, -0.0129, 36.5200, 228.1379, 63.0061, 12.2388, 27.1642, 5.5000, -126.9944, 4.2824, -137.4214, -0.1931, -0.3092, 0.8393, -0.4034, -0.0417, 0.8005, -0.6130, 1005.3300, 0.0000, 0.0000, 0.0000
1, 14.7100, 1465, -0.3654, 0.9022, 0.4833, 76.4354, 241.3637, -18.6338, 10.4478, 27.4627, 4.1667, -126.5961, 2.9533, -139.3574, -0.1776, -0.2993, 0.8415, -0.4132, -0.4170, 0.1004, -0.1121, 1005.3300, 0.0000, 0.0000, 0.0000
2, 14.4299, 1443, -0.5967, 3.5409, 1.5534, -514.2403, 126.1520, -90.4605, -4.0299, -18.6567, -19.0000, 48.4647, -31.8774, 76.6624, -0.6179, 0.4649, 0.0483, 0.6322, -0.0686, 4.1765, 2.1165, 1003.6200, 0.0000, 0.0000, 0.0000
1, 14.7200, 1466, -0.6239, 0.4756, -0.1340, 161.9639, 211.2466, -34.4191, 9.8507, 27.1642, 2.0000, -125.3067, 1.2495, -140.9794, -0.1625, -0.2919, 0.8389, -0.4297, -0.6457, -0.3402, -0.7118, 1005.3300, 0.0000, 0.0000, 0.0000
1, 14.7300, 1467, -0.7214, 0.6371, -0.7453, 181.2915, 68.0755, -12.9680, 9.1045, 27.6119, 0.6667, -123.4509, 0.2991, -141.8694, -0.1569, -0.2865, 0.8328, -0.4470, -0.7266, -0.1972, -1.2965, 1005.3300, 0.0000, 0.0000, 0.0000
2, 14.4399, 1444, -0.6708, 3.8620, 2.0051, -323.0679, 107.5318, -26.9616, -3.2836, -14.3284, -21.3333, 44.1794, -30.7756, 77.3340, -0.6352, 0.4367, 0.0346, 0.6361, -0.1591, 4.4608, 2.6212, 1003.6200, 0.0000, 0.0000, 0.0000
1, 14.7400, 1468, -2.8610, 1.3815, 0.8272, 132.4998, -44.6600, -47.1074, 5.6716, 30.1493, 0.1667, -121.9105, 0.1101, -141.5710, -0.1606, -0.2873, 0.8257, -0.4582, -2.8629, 0.5327, 0.2986, 1005.3300, 0.0000, 0.0000, 0.0000
2, 14.4500, 1445, -0.3329, 3.8088, 1.8640, -48.8007, 77.7134, -33.0068, -0.7463, -14.7761, -21.8333, 42.4609, -29.9351, 77.7957, -0.6421, 0.4234, 0.0323, 0.6382, 0.1661, 4.3938, 2.5034, 1003.6200, 0.0000, 0.0000, 0.0000
2, 14.4600, 1446, 0.0021, 3.1553, 1.3208, 82.9667, 60.4173, -22.3198, -1.1940, -14.7761, -21.8333, 42.8217, -29.2459, 78.0396, -0.6419, 0.4224, 0.0398, 0.6388, 0.4907, 3.7484, 1.9607, 1003.6200, 0.0000, 0.0000, 0.0000
1, 14.7500, 1469, -3.4601, 0.2028, -0.4908, 131.7215, 75.8983, -26.7694, 7.3134, 29.4030, -1.5000, -120.4226, -0.5355, -141.6880, -0.1592, -0.2870, 0.8190, -0.4706, -3.4508, -0.6595, -0.9972, 1005.3300, 0.0000, 0.0000, 0.0000
2, 14.4700, 1447, 0.0847, 2.5217, 0.9778, 35.4540, 68.4031, 4.8929, -2.3881, -14.9254, -21.1667, 43.2517, -28.7599, 78.5266, -0.6393, 0.4225, 0.0472, 0.6408, 0.5658, 3.1224, 1.6163, 1003.6200, 0.0000, 0.0000, 0.0000
1, 14.7600, 1470, -2.7149, -0.7520, 0.3454, 8.3430, -145.1800, 21.5618, 6.4179, 30.8955, -1.3333, -120.0208, -0.1585, -141.1534, -0.1651, -0.2887, 0.8166, -0.4718, -2.7121, -1.6178, -0.1549, 1005.3300, 0.0000, 0.0000, 0.0000
1, 14.7700, 1471, -2.1765, -1.0765, 0.5252, 5.9504, -110.0363, 33.6558, 7.4627, 29.5522, 0.1667, -120.0080, 0.8380, -140.1068, -0.1765, -0.2920, 0.8153, -0.4678, -2.1911, -1.9424, 0.0251, 1005.3300, 0.0000, 0.0000, 0.0000
1, 14.7800, 1472, -1.7060, -0.8905, 0.5898, 35.3339, 7.5108, -3.0807, 8.0597, 29.4030, 0.0000, -119.7831, 1.0707, -139.8472, -0.1798, -0.2925, 0.8141, -0.4684, -1.7247, -1.7583, 0.0932, 1005.3300, 0.0000, 0.0000, 0.0000
2, 14.4800, 1448, 0.1679, 2.1577, 0.8593, -161.1283, 101.9167, 21.8595, -3.8806, -13.2836, -21.3333, 42.0517, -28.2357, 79.3455, -0.6409, 0.4132, 0.0469, 0.6453, 0.6410, 2.7478, 1.5135, 1003.6200, 0.0000, 0.0000, 0.0000
2, 14.4900, 1449, 0.5521, 2.2313, 1.2515, -413.4443, 137.5034, 43.5618, 1.6418, -12.5373, -23.6667, 38.2439, -27.5156, 80.5989, -0.6495, 0.3880, 0.0344, 0.6530, 1.0141, 2.7803, 1.9481, 1003.6200, 0.0000, 0.0000, 0.0000
2, 14.5000, 1450, 1.0873, 3.0282, 1.8253, -526.6833, 113.6890, 51.3097, 1.3433, -6.5672, -24.8333, 32.6666, -26.7813, 81.8846, -0.6625, 0.3523, 0.0114, 0.6610, 1.5379, 3.5100, 2.5769, 1003.6200, 0.0000, 0.0000, 0.0000
2, 14.5100, 1451, 1.1955, 3.9477, 2.3483, -480.3889, 50.3876, 55.3130, 2.0896, -3.8806, -26.5000, 27.1447, -26.4032, 82.8203, -0.6743, 0.3182, -0.0154, 0.6662, 1.6402, 4.3564, 3.1454, 1003.6200, 0.0000, 0.0000, 0.0000
1, 14.7900, 1473, -0.0007, -0.0972, -0.1117, 32.3928, 36.3394, -18.2875, 6.8657, 30.7463, -0.5000, -119.4973, 0.6787, -140.0531, -0.1769, -0.2923, 0.8129, -0.4717, -0.0125, -0.9675, -0.6040, 1005.3300, 0.0000, 0.0000, 0.0000
1, 14.8000, 1474, 1.2695, 0.1679, 0.0510, 2.5658, -40.7949, -29.2368, 8.2090, 30.1493, -0.5000, -119.4036, 0.6082, -140.0263, -0.1767, -0.2926, 0.8123, -0.4725, 1.2589, -0.7033, -0.4400, 1005.3300, 0.0000, 0.0000, 0.0000
2, 14.5198, 1452, 0.9700, 3.9886, 2.6906, -272.8669, -62.1390, 90.0297, 2.0896, -1.0448, -27.5000, 23.2299, -26.8798, 83.5093, -0.6796, 0.2977, -0.0394, 0.6694, 1.4221, 4.3404, 3.5103, 1003.6200, 0.0000, 0.0000, 0.0000
2, 14.5298, 1453, 0.4916, 3.9887, 2.4023, -54.0439, -169.9626, 144.5329, -1.9403, 0.5970, -26.8333, 21.6731, -28.5705, 84.2191, -0.6750, 0.2977, -0.0576, 0.6726, 0.9698, 4.3131, 3.2184, 1003.6200, 0.0000, 0.0000, 0.0000
2, 14.5398, 1454, 0.0137, 3.9897, 1.9492, 102.8015, -231.7126, 190.5340, -0.2985, -0.7463, -27.1667, 21.7759, -31.1675, 85.1527, -0.6622, 0.3125, -0.0712, 0.6773, 0.5313, 4.3071, 2.7438, 1003.6200, 0.0000, 0.0000, 0.0000
1, 14.8101, 1475, 1.7323, 0.5699, 1.0636, 151.1368, -93.1011, 26.2215, 8.3582, 29.1045, -0.3333, -118.5125, 1.1184, -139.4387, -0.1851, -0.2932, 0.8079, -0.4766, 1.7128, -0.3087, 0.5863, 1005.3300, 0.0000, 0.0000, 0.0000
2, 14.5498, 1455, -0.5254, 3.5829, 1.4367, 135.9431, -272.6995, 255.0998, -5.8209, 0.0000, -26.6667, 22.3198, -34.4396, 86.5352, -0.6431, 0.3337, -0.0848, 0.6840, 0.0401, 3.8961, 2.1996, 1003.6200, 0.0000, 0.0000, 0.0000
1, 14.8201, 1476, 1.4093, 0.7462, 2.8721, 155.2540, 47.3366, -9.6968, 6.4179, 31.1940, -1.5000, -116.7773, 1.2570, -139.3396, -0.1909, -0.2905, 0.8005, -0.4882, 1.3873, -0.1464, 2.4217, 1005.3300, 0.0000, 0.0000, 0.0000
2, 14.5598, 1456, -1.6757, 3.6226, 1.1059, 123.5824, -279.5114, 320.5804, -6.4179, -2.2388, -26.1667, 22.3602, -38.1670, 88.6014, -0.6192, 0.3552, -0.1016, 0.6929, -1.0577, 3.9217, 1.8330, 1003.6200, 0.0000, 0.0000, 0.0000
2, 14.5698, 1457, -2.8512, 3.7517, 0.9345, 134.0169, -243.4420, 421.2112, -8.8060, -3.4328, -26.5000, 21.4725, -41.9992, 91.9835, -0.5892, 0.3741, -0.1195, 0.7061, -2.1821, 4.0238, 1.6261, 1003.6200, 0.0000, 0.0000, 0.0000
1, 14.8301, 1477, 1.4266, 1.0331, 2.0164, 57.2560, 213.4769, -59.5033, 4.0299, 30.5970, -2.1667, -115.8886, 0.1673, -140.6191, -0.1800, -0.2848, 0.7982, -0.4993, 1.4237, 0.1335, 1.5798, 1005.3300, 0.0000, 0.0000, 0.0000
1, 14.8401, 1478, 0.8069, 1.0404, 1.0526, -26.9996, 164.1924, -101.0272, 6.2687, 29.8507, -3.1667, -115.8819, -1.4756, -142.0031, -0.1625, -0.2823, 0.7990, -0.5054, 0.8327, 0.1410, 0.6162, 1005.3300, 0.0000, 0.0000, 0.0000
1, 14.8499, 1479, 0.0351, 0.7930, 0.3556, -73.9781, 24.2419, -39.2788, 4.3284, 29.8507, -2.5000, -116.4464, -2.4377, -142.4603, -0.1523, -0.2841, 0.8011, -0.5043, 0.0776, -0.1015, -0.0893, 1005.3300, 0.0000, 0.0000, 0.0000
1, 14.8599, 1480, -0.1936, 1.9111, 1.2493, -67.7782, -124.5347, 19.6086, 2.3881, 31.1940, -1.0000, -117.2564, -2.0433, -141.8142, -0.1559, -0.2880, 0.8037, -0.4969, -0.1579, 1.0227, 0.7916, 1005.3300, 0.0000, 0.0000, 0.0000
2, 14.5798, 1458, -4.0382, 3.6893, 0.6151, 127.4017, -203.2342, 530.9202, -10.4478, -2.9851, -25.6667, 19.0889, -45.7630, 97.3113, -0.5518, 0.3888, -0.1386, 0.7247, -3.3217, 3.9175, 1.2744, 1003.6200, 0.0000, 0.0000, 0.0000
1, 14.8699, 1481, -1.4554, 3.9605, 1.6796, 33.5711, -257.7813, 30.1479, 6.8657, 31.1940, 0.0000, -117.3409, -0.9221, -140.0309, -0.1712, -0.2959, 0.8013, -0.4910, -1.4393, 3.0724, 1.2203, 1005.3300, 0.0000, 0.0000, 0.0000
2, 14.5898, 1459, -4.0375, 3.4745, 0.4312, 104.6492, -184.6927, 593.7769, -13.1343, -0.8955, -25.8333, 14.8174, -49.2196, 104.6322, -0.5086, 0.3985, -0.1597, 0.7463, -3.2803, 3.6415, 1.0626, 1003.6200, 0.0000, 0.0000, 0.0000
2, 14.5999, 1460, -4.0313, 2.8988, 0.2340, 70.4959, -260.6522, 603.0685, -14.0299, -1.9403, -25.1667, 8.9510, -52.6773, 113.2552, -0.4626, 0.4079, -0.1849, 0.7652, -3.2360, 2.9932, 0.8330, 1003.6200, 0.0000, 0.0000, 0.0000
2, 14.6099, 1461, -4.0252, 2.4681, -0.3024, 34.6542, -344.6903, 618.7253, -22.2388, -0.2985, -24.3333, 1.2654, -56.3708, 123.2800, -0.4141, 0.4202, -0.2158, 0.7781, -3.1926, 2.4803, 0.2512, 1003.6200, 0.0000, 0.0000, 0.0000
1, 14.8799, 1482, -1.4386, 2.8709, 0.8220, -120.7407, -197.9229, 286.9229, 7.0149, 31.1940, 1.5000, -117.6119, 2.0301, -138.5750, -0.1973, -0.2939, 0.8032, -0.4790, -1.4740, 1.9853, 0.3588, 1005.3300, 0.0000, 0.0000, 0.0000
1, 14.8899, 1483, -1.1380, 1.4077, 0.5293, -105.6187, -57.6844, 137.5422, 10.0000, 33.4328, 3.0000, -119.0173, 4.3751, -138.9257, -0.2087, -0.2839, 0.8131, -0.4633, -1.2143, 0.5358, 0.0456, 1005.3300, 0.0000, 0.0000, 0.0000
2, 14.6199, 1462, -4.0227, 2.2808, -0.5077, 21.4392, -396.7690, 671.4268, -27.6119, 4.1791, -23.3333, -9.2913, -59.7135, 135.9806, -0.3613, 0.4337, -0.2511, 0.7863, -3.1592, 2.1994, -0.0100, 1003.6200, 0.0000, 0.0000, 0.0000
1, 14.8999, 1484, -0.9996, 1.0045, 0.6748, -12.2453, -57.9108, -131.5102, 10.7463, 31.4925, 4.3333, -119.3357, 4.2837, -138.0919, -0.2106, -0.2908, 0.8122, -0.4597, -1.0743, 0.1351, 0.1863, 1005.3300, 0.0000, 0.0000, 0.0000
2, 14.6299, 1463, -4.0252, 2.5775, -0.6046, 73.8326, -391.6692, 750.9677, -28.8060, 5.9701, -22.6667, -23.1775, -61.5164, 152.4566, -0.3002, 0.4455, -0.2869, 0.7932, -3.1463, 2.3898, -0.1662, 1003.6200, 0.0000, 0.0000, 0.0000
1, 14.9099, 1485, -1.0122, 1.0225, 0.4014, 1.8978, 12.9889, -185.2300, 12.5373, 29.1045, 4.0000, -119.2755, 2.6884, -137.0461, -0.2038, -0.3048, 0.8071, -0.4628, -1.0591, 0.1512, -0.0871, 1005.3300, 0.0000, 0.0000, 0.0000
2, 14.6399, 1464, -4.0232, 2.3696, -0.6156, 141.0936, -368.2395, 777.2066, -34.0299, 11.9403, -20.8333, -37.6627, -60.8592, 170.2357, -0.2323, 0.4539, -0.3181, 0.7992, -3.1498, 2.0721, -0.2301, 1003.6200, 0.0000, 0.0000, 0.0000
1, 14.9199, 1486, -0.7072, 1.1212, 0.1490, 1.3143, 15.8842, -104.5338, 10.7463, 28.2090, 4.0000, -119.2191, 1.3056, -136.4469, -0.1968, -0.3146, 0.8031, -0.4661, -0.7299, 0.2487, -0.3390, 1005.3300, 0.0000, 0.0000, 0.0000
1, 14.9299, 1487, -0.4164, 1.1054, 0.0250, 20.1043, -8.5834, -28.6142, 8.8060, 30.2985, 4.0000, -118.9724, 0.7110, -136.0440, -0.1950, -0.3195, 0.8001, -0.4688, -0.4288, 0.2306, -0.4594, 1005.3300, 0.0000, 0.0000, 0.0000
1, 14.9399, 1488, -0.4753, 1.1033, 0.0242, 35.9708, -43.6746, 9.6712, 7.4627, 32.2388, 4.3333, -118.5187, 0.6884, -135.6083, -0.1979, -0.3218, 0.7969, -0.4713, -0.4873, 0.2247, -0.4532, 1005.3300, 0.0000, 0.0000, 0.0000
2, 14.6499, 1465, -4.0165, 1.7171, -0.7504, 178.2775, -315.4994, 800.4307, -34.0299, 14.7761, -19.0000, -49.6485, -57.7922, -173.9163, -0.1604, 0.4575, -0.3438, 0.8042, -3.1704, 1.3109, -0.4053, 1003.6200, 0.0000, 0.0000, 0.0000
2, 14.6599, 1466, -4.0088, 1.0362, -1.0662, 143.4588, -264.7236, 803.4535, -37.3134, 21.6418, -18.0000, -58.2296, -52.9232, -161.5669, -0.0887, 0.4540, -0.3676, 0.8067, -3.2110, 0.5236, -0.7488, 1003.6200, 0.0000, 0.0000, 0.0000
2, 14.6699, 1467, -4.0044, 0.6031, -1.1461, 47.9625, -243.0747, 773.1906, -35.8209, 26.4179, -17.3333, -64.5263, -47.1831, -152.2547, -0.0216, 0.4458, -0.3938, 0.8036, -3.2709, -0.0105, -0.8538, 1003.6200, 0.0000, 0.0000, 0.0000
1, 14.9500, 1489, -0.3967, 0.9769, -0.0065, 42.8473, -80.1255, 36.3944, 9.4030, 31.7910, 4.1667, -118.0176, 1.1287, -135.0559, -0.2046, -0.3230, 0.7941, -0.4726, -0.4164, 0.0942, -0.4761, 1005.3300, 0.0000, 0.0000, 0.0000
1, 14.9600, 1490, -0.0771, 0.7785, -0.0166, 52.5602, -133.1909, 38.3661, 11.7910, 30.0000, 4.1667, -117.4587, 1.9853, -134.1967, -0.2156, -0.3243, 0.7907, -0.4723, -0.1118, -0.1083, -0.4774, 1005.3300, 0.0000, 0.0000, 0.0000
2, 14.6799, 1468, -4.0012, 0.2419, -1.0819, -68.4273, -238.7558, 727.7359, -31.3433, 31.7910, -15.3333, -69.7628, -41.2720, -145.1290, 0.0377, 0.4362, -0.4240, 0.7928, -3.3416, -0.4633, -0.8220, 1003.6200, 0.0000, 0.0000, 0.0000
2, 14.6899, 1469, -3.9991, -0.0057, -1.0062, -179.2947, -252.3505, 680.9686, -30.5970, 37.9104, -13.8333, -74.6666, -35.3703, -139.4146, 0.0899, 0.4269, -0.4582, 0.7744, -3.4203, -0.7921, -0.7906, 1003.6200, 0.0000, 0.0000, 0.0000
1, 14.9700, 1491, 0.1385, 0.5917, -0.0320, 77.3531, -177.8106, 10.8259, 12.2388, 30.7463, 4.5000, -116.6901, 2.9128, -132.8514, -0.2297, -0.3281, 0.7853, -0.4722, 0.0877, -0.3006, -0.4806, 1005.3300, 0.0000, 0.0000, 0.0000
2, 14.7000, 1470, -3.9990, -0.0492, -0.9294, -280.6006, -297.7431, 621.2099, -26.7164, 41.6418, -11.1667, -79.7891, -29.7253, -134.4865, 0.1351, 0.4213, -0.4955, 0.7475, -3.5031, -0.9039, -0.7755, 1003.6200, 0.0000, 0.0000, 0.0000
1, 14.9800, 1492, 0.6831, 0.5876, 0.1248, 125.7486, -200.6451, -6.5513, 13.4328, 32.8358, 4.1667, -115.5028, 3.7830, -131.1554, -0.2459, -0.3335, 0.7769, -0.4740, 0.6171, -0.3130, -0.3048, 1005.3300, 0.0000, 0.0000, 0.0000
2, 14.7100, 1471, -3.9999, 0.0151, -0.8451, -306.0864, -348.7766, 569.8360, -23.1343, 45.5224, -8.0000, -84.8616, -24.3498, -129.9327, 0.1764, 0.4201, -0.5317, 0.7139, -3.5876, -0.8923, -0.7635, 1003.6200, 0.0000, 0.0000, 0.0000
1, 14.9900, 1493, 1.3136, 0.7495, -0.1228, 185.7012, -137.4738, 35.0919, 14.0299, 33.2836, 3.5000, -113.7370, 4.6663, -129.7593, -0.2627, -0.3351, 0.7670, -0.4800, 1.2323, -0.1629, -0.5240, 1005.3300, 0.0000, 0.0000, 0.0000
1, 15.0000, 1494, 1.4942, 1.1248, -0.1248, 163.2986, -56.4872, 83.0131, 15.9701, 34.1791, 2.3333, -111.8793, 5.6557, -129.3179, -0.2764, -0.3292, 0.7596, -0.4881, 1.3956, 0.2014, -0.4956, 1005.3300, 0.0000, 0.0000, 0.0000
2, 14.7200, 1472, -4.0014, 0.1959, -0.9099, -288.6190, -382.9625, 539.9525, -21.1940, 50.1493, -4.5000, -89.4466, -19.0250, -125.6647, 0.2165, 0.4213, -0.5638, 0.6765, -3.6754, -0.7495, -0.9008, 1003.6200, 0.0000, 0.0000, 0.0000
1, 15.0100, 1495, 1.3489, 1.2935, 0.4098, 48.5035, 6.1280, 61.7865, 16.1194, 35.6716, 1.8333, -110.9393, 6.4433, -129.4904, -0.2833, -0.3221, 0.7575, -0.4921, 1.2367, 0.3654, 0.0547, 1005.3300, 0.0000, 0.0000, 0.0000
1, 15.0200, 1496, 0.8603, 0.8464, 0.9277, -33.6162, 19.7596, -18.5585, 14.6269, 36.2687, 1.8333, -111.0789, 6.5517, -129.8164, -0.2822, -0.3198, 0.7592, -0.4916, 0.7462, -0.0806, 0.5704, 1005.3300, 0.0000, 0.0000, 0.0000
1, 15.0300, 1497, 0.7691, 0.5182, 1.1298, -15.5756, -1.8540, -110.2423, 18.3582, 33.8806, 1.6667, -111.4253, 5.9109, -129.6761, -0.2778, -0.3245, 0.7592, -0.4911, 0.6662, -0.4077, 0.7665, 1005.3300, 0.0000, 0.0000, 0.0000
1, 15.0400, 1498, 1.0004, -0.0996, 0.6262, 117.7383, 6.4210, -192.0483, 11.4925, 34.9254, 1.3333, -110.7841, 4.3793, -129.2107, -0.2718, -0.3331, 0.7523, -0.4992, 0.9240, -1.0318, 0.2723, 1005.3300, 0.0000, 0.0000, 0.0000
1, 15.0500, 1499, 0.7618, -0.6000, 0.4033, 132.6287, -66.9321, -82.4174, 16.1194, 33.8806, 0.1667, -109.3518, 3.3203, -128.5334, -0.2722, -0.3390, 0.7419, -0.5104, 0.7039, -1.5419, 0.0725, 1005.3300, 0.0000, 0.0000, 0.0000
1, 15.0601, 1500, 0.2597, -0.7863, -0.0648, 20.4311, -18.0732, -57.2710, 12.8358, 36.1194, -0.3333, -108.8145, 3.0051, -128.0543, -0.2740, -0.3423, 0.7375, -0.5137, 0.2072, -1.7316, -0.3868, 1005.3000, 0.0000, 0.0000, 0.0000
2, 14.7300, 1473, -3.6859, 0.2391, -1.1473, -184.2959, -423.7207, 513.8737, -18.0597, 52.0896, -1.3333, -92.9370, -13.6994, -121.5273, 0.2585, 0.4233, -0.5880, 0.6390, -3.4491, -0.7312, -1.1971, 1003.4900, 0.0000, 0.0000, 0.0000
2, 14.7400, 1474, -3.4867, -0.1019, -1.1056, 8.0899, -436.0823, 488.2330, -15.2239, 55.2239, 2.1667, -94.3791, -8.4464, -117.4356, 0.3057, 0.4227, -0.5993, 0.6073, -3.3398, -1.0881, -1.1812, 1003.4900, 0.0000, 0.0000, 0.0000
2, 14.7500, 1475, -3.5376, -0.4204, -0.9688, 225.3498, -373.0688, 486.6055, -11.1940, 57.7612, 2.0000, -93.2282, -3.3481, -113.7182, 0.3576, 0.4139, -0.5973, 0.5865, -3.4792, -1.4172, -1.0250, 1003.4900, 0.0000, 0.0000, 0.0000
1, 15.0701, 1501, 0.1694, -0.7321, -0.0451, 46.4881, 45.0806, -69.4179, 13.8806, 34.4776, -0.1667, -108.6163, 2.3368, -128.2608, -0.2694, -0.3436, 0.7358, -0.5176, 0.1286, -1.6789, -0.3641, 1005.3000, 0.0000, 0.0000, 0.0000
1, 15.0801, 1502, 0.4014, -0.4049, 0.3339, 179.2134, 59.0624, -67.8297, 12.3881, 37.1642, -2.1667, -107.3653, 1.5465, -128.6210, -0.2665, -0.3421, 0.7295, -0.5290, 0.3744, -1.3590, 0.0355, 1005.3000, 0.0000, 0.0000, 0.0000
2, 14.7600, 1476, -3.8537, -1.1838, -0.3014, 435.3670, -271.1453, 456.7086, -5.0746, 55.8209, -0.3333, -89.6298, 1.4756, -110.7319, 0.4106, 0.3930, -0.5851, 0.5785, -3.8794, -2.1834, -0.2949, 1003.4900, 0.0000, 0.0000, 0.0000
2, 14.7698, 1477, -3.7455, -2.2043, -0.1313, 588.6105, -98.9479, 435.0251, -0.8955, 55.0746, -4.1667, -84.0290, 5.8697, -108.8592, 0.4595, 0.3579, -0.5658, 0.5836, -3.8477, -3.1937, -0.0278, 1003.4900, 0.0000, 0.0000, 0.0000
1, 15.0901, 1503, 0.5373, 0.1099, 0.2295, 183.4502, 112.2362, -57.5036, 12.2388, 36.4179, -4.6667, -105.4815, 0.7700, -129.3684, -0.2637, -0.3366, 0.7212, -0.5450, 0.5239, -0.8537, -0.0374, 1005.3000, 0.0000, 0.0000, 0.0000
1, 15.0999, 1504, 0.2224, 0.2103, 0.0523, 72.0745, 160.4888, -41.5071, 8.6567, 37.7612, -6.1667, -104.3160, -0.0374, -130.7090, -0.2556, -0.3295, 0.7177, -0.5577, 0.2230, -0.7586, -0.1950, 1005.3000, 0.0000, 0.0000, 0.0000
1, 15.1099, 1505, 0.0436, -0.0152, 0.1125, -5.1532, 128.5869, 2.4941, 7.6119, 34.9254, -6.6667, -104.1691, -0.5333, -132.1553, -0.2458, -0.3225, 0.7200, -0.5632, 0.0529, -0.9847, -0.1322, 1005.3000, 0.0000, 0.0000, 0.0000
1, 15.1199, 1506, 0.1196, -0.1506, 0.2073, 3.8649, 43.0564, 45.2375, 11.7910, 36.4179, -7.1667, -104.2440, -0.3956, -133.0016, -0.2423, -0.3167, 0.7230, -0.5641, 0.1265, -1.1198, -0.0387, 1005.3000, 0.0000, 0.0000, 0.0000
2, 14.7798, 1478, -3.6421, -3.4380, 0.2976, 611.7061, 27.9607, 358.2254, 2.2388, 52.5373, -8.3333, -77.9051, 9.6762, -108.1642, 0.4975, 0.3144, -0.5458, 0.5965, -3.8102, -4.4019, 0.5042, 1003.4900, 0.0000, 0.0000, 0.0000
1, 15.1299, 1507, 0.2494, 0.0492, 0.6121, 8.0113, 15.8532, 55.3286, 11.6418, 38.3582, -7.8333, -104.2303, 0.1288, -133.4235, -0.2436, -0.3114, 0.7252, -0.5637, 0.2472, -0.9202, 0.3662, 1005.3000, 0.0000, 0.0000, 0.0000
1, 15.1399, 1508, 0.0365, 0.4501, 0.9234, -138.0050, 70.8697, 53.4877, 13.1343, 37.7612, -7.3333, -105.0970, 0.5525, -134.0840, -0.2407, -0.3070, 0.7321, -0.5584, 0.0269, -0.5154, 0.6629, 1005.3000, 0.0000, 0.0000, 0.0000
2, 14.7898, 1479, -3.1356, -3.9849, -0.2714, 431.9882, 134.5594, 239.1828, 4.7761, 48.9552, -12.8333, -73.0269, 12.6778, -108.4089, 0.5205, 0.2739, -0.5316, 0.6095, -3.3550, -4.9180, 0.0134, 1003.4900, 0.0000, 0.0000, 0.0000
1, 15.1499, 1509, -1.3572, 0.9086, 2.7718, -317.9278, -134.3272, 66.9047, 11.7910, 37.0149, -5.1667, -107.5387, 1.2551, -134.0607, -0.2388, -0.3088, 0.7452, -0.5407, -1.3791, -0.0447, 2.4705, 1005.3000, 0.0000, 0.0000, 0.0000
1, 15.1599, 1510, -3.9373, 2.8578, 3.8061, -213.7130, -547.7894, 101.5787, 14.6269, 35.8209, -0.8333, -110.9113, 3.0889, -130.7562, -0.2563, -0.3292, 0.7549, -0.5061, -3.9912, 1.9250, 3.4497, 1005.3000, 0.0000, 0.0000, 0.0000
2, 14.7998, 1480, -2.7147, -4.0065, -0.4356, 225.3204, 167.2095, 97.3994, 9.7015, 47.6119, -14.3333, -70.2873, 14.6407, -109.4463, 0.5283, 0.2447, -0.5263, 0.6198, -2.9675, -4.9173, -0.1093, 1003.4900, 0.0000, 0.0000, 0.0000
2, 14.8098, 1481, -2.5471, -4.0072, -0.2089, -83.5297, 199.5023, -13.1990, 8.2090, 49.8507, -14.1667, -70.4619, 15.5229, -111.1563, 0.5218, 0.2321, -0.5339, 0.6236, -2.8148, -4.9152, 0.1133, 1003.4900, 0.0000, 0.0000, 0.0000
